symbol,name,currency,summary,category_group,category,family,exchange,isin,trading_days,last_price,avg_volume,avg_dollar_volume,liquidity_rank,asset_type,size_metric,market_bucket,candidate_status,candidate_fail_reasons
DBA,Invesco DB Agriculture Fund,USD,"The investment seeks to track changes, whether positive or negative, in the level of the DBIQ Diversified Agriculture Index Excess Returnâ¢ (the âindexâ) over time, plus the excess, if any, of the sum of the fundâs Treasury Income, Money Market Income and T-Bill ETF Income, over the expenses of the fund.
 The index, which is comprised of one or more underlying commodities (âindex commoditiesâ), is intended to reflect the agricultural sector. The fund pursues its investment objective by investing in a portfolio of exchange-traded futures.",Commodities,,Invesco Investment Management,PCX,,124,27.170000076293945,665960.4838709678,17679018.037146907,451,ETF,749892032.0,commodity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
SPBO,SPDR Portfolio Corporate Bond ETF,USD,"The investment seeks investment results that, before fees and expenses, correspond generally to the price and yield performance of an index that tracks the Bloomberg Barclays U.S. Corporate Bond Index.
 The fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index and in securities that the Adviser determines have economic characteristics that are substantially identical to the economic characteristics of the securities that comprise the index. The index is designed to measure the performance of the investment grade corporate bond market.",Fixed Income,Corporate Bonds,State Street Global Advisors,PCX,,124,29.229999542236328,608491.1290322581,17649497.040983938,452,ETF,1886470272.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
BSCR,Invesco BulletShares 2027 Corporate Bond ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Nasdaq BulletSharesÂ® USD Corporate Bond 2027 Index (the ""underlying index"").
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The underlying index seeks to measure the performance of a portfolio of U.S. dollar-denominated investment grade corporate bonds with maturities or, in some cases, ""effective maturities"" in the year 2027 (collectively, ""2027 Bonds"").",Fixed Income,Corporate Bonds,Invesco Investment Management,NMS,,124,19.684999465942383,901933.0645161292,17620638.15588182,453,ETF,4663071232.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
DLN,WisdomTree U.S. LargeCap Dividend Fund,USD,"The investment seeks to track the price and yield performance, before fees and expenses, of the WisdomTree U.S. LargeCap Dividend Index.
 Under normal circumstances, at least 95% of the fund&#39;s total assets (exclusive of collateral held from securities lending) will be invested in component securities of the index and investments that have economic characteristics that are substantially identical to the economic characteristics of such component securities. The index is a fundamentally weighted index that is comprised of the large-capitalization segment of the U.S. dividend-paying market. The fund is non-diversified.",Equities,Large Cap,WisdomTree Asset Management,PCX,,124,92.54000091552734,196747.5806451613,17463418.273304354,454,ETF,5646111232.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IAT,iShares U.S. Regional Banks ETF,USD,"The investment seeks to track the investment results of the Dow Jones U.S. Select Regional Banks Index.
 The fund generally invests at least 90% of its assets in securities of the index and in depositary receipts representing securities of the index. The underlying index measures the performance of the regional bank sector of the U.S. equity market and is a subset of the Dow Jones U.S. Bank Index. The fund is non-diversified.",Financials,Developed Markets,BlackRock Asset Management,PCX,,124,57.70000076293945,325872.5806451613,17448843.80223059,455,ETF,568383936.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
FLTW,Franklin FTSE Taiwan ETF,USD,"The investment seeks to provide investment results that closely correspond, before fees and expenses, to the performance of the FTSE Taiwan RIC Capped Index (the FTSE Taiwan Capped Index).
 Under normal market conditions, the fund invests at least 80% of its assets in the component securities of the FTSE Taiwan Capped Index and in depositary receipts representing such securities. The FTSE Taiwan Capped Index is based on the FTSE Taiwan Index and is designed to measure the performance of Taiwanese large- and mid-capitalization stocks. The fund is non-diversified.",Fixed Income,Emerging Markets,Franklink Templeton Investments,PCX,,124,77.37000274658203,259883.8709677419,17446060.43149579,456,ETF,1443664896.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
FXE,Invesco CurrencyShares Euro Currency Trust,USD,"The investment seeks to reflect the price in USD of the Euro. The Shares are intended to provide institutional and retail investors with a simple, cost-effective means of gaining investment benefits similar to those of holding euro.",Currencies,Currencies,Invesco Investment Management,PCX,,124,108.93000030517578,161237.09677419355,17337264.047874942,457,ETF,223306496.0,currency,FAIL,market_bucket_not_allowed:currency;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
UTES,Virtus Reaves Utilities ETF,USD,"The investment seeks to provide total return through a combination of capital appreciation and income.
 The fund invests not less than 80% of its net assets (plus the amount of any borrowings for investment purposes) in equity securities of companies in the Utility Sector (""Utility Sector Companies""). The manager considers a company to be a ""Utility Sector Company"" if at least 50% of the company&#39;s assets or customers are committed to, or at least 50% of the company&#39;s revenues, gross income or profits derive from, the provision of products, services or equipment for the generation or distribution of electricity, gas or water. The fund is non-diversified.",Utilities,,Virtus,PCX,,124,82.66000366210938,214380.64516129033,17279695.356141366,458,ETF,1413398656.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IBTF,iShares iBonds Dec 2025 Term Treasury ETF,USD,"The investment seeks to track the investment results of the ICE 2025 Maturity US Treasury Index composed of U.S. Treasury bonds maturing in 2025.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index, except during the last months of its operations. The underlying index consists of publicly-issued U.S. Treasury securities that are scheduled to mature after December 31, 2024 and before December 16, 2025. It is non-diversified.",Fixed Income,Treasury Bonds,BlackRock Asset Management,NMS,,42,23.299999237060547,741527.6428571428,17247865.37266509,459,ETF,1615906048.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
EEMA,iShares MSCI Emerging Markets Asia ETF,USD,"The investment seeks to track the investment results of the MSCI EM Asia Custom Capped Index.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The underlying index is designed to measure equity market performance in the emerging market countries of Asia. It will include large- and mid-capitalization companies and may change over time.",Financials,Emerging Markets,BlackRock Asset Management,NGM,,124,105.05999755859376,175095.16129032258,17247479.418594606,460,ETF,798456000.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
BWX,SPDR Bloomberg Barclays International Treasury Bond ETF,USD,"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the price and yield performance of the Bloomberg Barclays Global Treasury ex-US Capped Index.
 The fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index and in securities that the Adviser determines have economic characteristics that are substantially identical to the economic characteristics of the securities that comprise the index. The index is designed to track the fixed-rate local currency sovereign debt of investment grade countries outside the United States. It is non-diversified.",Fixed Income,Treasury Bonds,State Street Global Advisors,PCX,,124,22.34000015258789,765345.9677419355,17226876.37090529,461,ETF,1499591552.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
